19,0.01996,0.469572,-0.902216
35,0.015443,0.471892,-0.899408
51,0.014344,0.480803,-0.889642
66,0.019716,0.488006,-0.888055
82,0.027162,0.499603,-0.883416
98,0.026674,0.509003,-0.875359
113,0.029482,0.511567,-0.875847
129,0.031679,0.513764,-0.875969
147,0.030458,0.517427,-0.875725
160,0.028871,0.520723,-0.875359
176,0.028261,0.521821,-0.875114
191,0.045962,0.504486,-0.879265
207,0.031801,0.480803,-0.891717
223,0.030825,0.445157,-0.915156
238,0.034853,0.442837,-0.907343
254,0.029726,0.454557,-0.908198
270,0.033632,0.449063,-0.904657
285,0.03351,0.449185,-0.904291
301,0.037905,0.456754,-0.905878
317,0.030092,0.465666,-0.904901
332,0.032656,0.441006,-0.909785
348,0.033022,0.439419,-0.915278
363,0.02936,0.439175,-0.914179
379,0.031679,0.464201,-0.90014
395,0.032045,0.468718,-0.900018
410,0.035342,0.495697,-0.885613
426,0.034609,0.482879,-0.891351
442,0.028017,0.51645,-0.878777
457,0.030214,0.493866,-0.885125
474,0.028627,0.441738,-0.909662
488,0.023866,0.418788,-0.916377
504,0.031191,0.422206,-0.920405
519,0.033266,0.426601,-0.915522
535,0.033022,0.429164,-0.917475
552,0.034853,0.432705,-0.915522
566,0.032656,0.449551,-0.909052
582,0.034853,0.467619,-0.89599
598,0.030458,0.477751,-0.895501
613,0.033266,0.480559,-0.894647
629,0.032778,0.496185,-0.886346
644,0.032778,0.480559,-0.890985
660,0.02997,0.46652,-0.897211
676,0.031191,0.463957,-0.904413
691,0.035097,0.457486,-0.904291
707,0.03351,0.494598,-0.889153
723,0.034487,0.46066,-0.905634
738,0.032167,0.461393,-0.901605
754,0.034609,0.465544,-0.902826
769,0.032656,0.446499,-0.908198
785,0.019716,0.435757,-0.917598
801,0.037905,0.462125,-0.902094
816,0.03937,0.466276,-0.898309
832,0.034365,0.469084,-0.900873
848,0.028627,0.464811,-0.902704
863,0.032045,0.472258,-0.898065
879,0.028993,0.472868,-0.898187
895,0.033754,0.465544,-0.902094
911,0.030458,0.46591,-0.90307
926,0.031557,0.468473,-0.897455
942,0.033999,0.46591,-0.896844
957,0.035097,0.466764,-0.898187
973,0.032778,0.465177,-0.900873
988,0.032534,0.476408,-0.897699
1005,0.031557,0.470427,-0.896234
