14,0.013978,0.98181,0.211988
29,0.018983,0.980956,0.206617
45,0.011414,0.982909,0.215162
61,0.018006,0.978514,0.207837
76,0.019593,0.973021,0.201611
92,0.019716,0.985351,0.20564
107,0.017518,0.988647,0.206495
123,0.0141,0.979735,0.202588
139,0.016786,0.990234,0.212232
154,0.01764,0.985717,0.213209
170,0.018251,0.985961,0.208936
186,0.018739,0.980345,0.204541
201,0.016786,0.986205,0.204908
217,0.020082,0.985229,0.206006
232,0.021669,0.977782,0.20271
248,0.02057,0.987304,0.208448
264,0.014222,0.984374,0.203198
279,0.022157,0.983764,0.212598
295,0.019349,0.989501,0.20564
311,0.021058,0.988403,0.20918
326,0.021058,0.98474,0.206861
342,0.021058,0.983886,0.210523
357,0.016175,0.981566,0.204785
373,0.015199,0.979003,0.206128
389,0.015809,0.977538,0.206739
404,0.019105,0.980345,0.20564
420,0.019593,0.982909,0.205396
436,0.019349,0.985961,0.210523
451,0.016908,0.98059,0.206495
467,0.018373,0.979003,0.204663
484,0.019838,0.982421,0.200635
498,0.020936,0.979735,0.202344
514,0.019716,0.982177,0.207349
529,0.01996,0.986083,0.209302
545,0.017762,0.980223,0.206128
560,0.019471,0.978392,0.201978
576,0.018251,0.984862,0.209424
592,0.016908,0.988158,0.208082
607,0.017396,0.98059,0.20271
623,0.020936,0.97827,0.204175
639,0.020448,0.97766,0.204297
654,0.018861,0.9812,0.20271
670,0.020448,0.984618,0.203443
686,0.018129,0.977293,0.204297
701,0.018739,0.985473,0.211622
717,0.021181,0.989013,0.212598
732,0.020082,0.980468,0.204053
748,0.023012,0.987426,0.20625
764,0.017762,0.989745,0.207349
779,0.019716,0.982543,0.207837
795,0.021547,0.976805,0.202832
811,0.018129,0.979979,0.207593
826,0.018495,0.983275,0.206617
842,0.018617,0.975707,0.20564
858,0.015809,0.986327,0.207715
873,0.019716,0.986938,0.202588
889,0.021669,0.977171,0.204419
904,0.015687,0.981688,0.206495
920,0.019593,0.976927,0.207105
935,0.019349,0.983397,0.208448
951,0.015077,0.986205,0.209546
967,0.018739,0.979003,0.203687
982,0.018617,0.981322,0.209058
998,0.019105,0.98706,0.209913
1014,0.017274,0.981078,0.20503
1029,0.018251,0.982909,0.206861
1045,0.019593,0.983886,0.206739
1061,0.018006,0.980834,0.208082
1076,0.017518,0.989135,0.204053
1092,0.017152,0.979735,0.20625
1107,0.021058,0.979857,0.201856
1123,0.020692,0.979247,0.206128
1139,0.018861,0.984618,0.204663
1154,0.018129,0.982787,0.207715
1170,0.019105,0.980956,0.208326
1186,0.018739,0.980468,0.209791
1201,0.018739,0.988647,0.207349
1217,0.019227,0.982787,0.209302
1232,0.018739,0.98999,0.207227
1248,0.017274,0.976683,0.205274
1264,0.017274,0.98413,0.206617
1279,0.022035,0.982421,0.209669
1296,0.019838,0.983886,0.208204
1311,0.016419,0.979735,0.2021
1327,0.021669,0.988525,0.203198
1342,0.018251,0.979247,0.20503
1358,0.019838,0.980345,0.207105
1373,0.018861,0.981078,0.202344
1389,0.015443,0.984008,0.204663
1404,0.016786,0.980223,0.204175
1420,0.023134,0.981566,0.204297
1436,0.018739,0.986571,0.203931
1451,0.017762,0.988158,0.207227
1467,0.022768,0.978392,0.203443
1483,0.01764,0.982421,0.207105
1498,0.018495,0.984008,0.213331
1514,0.020692,0.983886,0.208814
1529,0.018983,0.985106,0.20857
1546,0.01764,0.976439,0.206983
1561,0.01703,0.981444,0.20625
1576,0.018251,0.982177,0.205396
1592,0.019593,0.982421,0.209913
1607,0.021303,0.985717,0.208936
1623,0.019471,0.98413,0.204785
1639,0.018861,0.986694,0.204419
1654,0.017518,0.988403,0.207959
1670,0.016908,0.982299,0.207105
1686,0.018617,0.982543,0.210889
1701,0.013123,0.984984,0.210523
1717,0.020326,0.986449,0.203565
1733,0.017152,0.982421,0.204663
1748,0.01764,0.979857,0.205884
1764,0.018373,0.984496,0.210279
1779,0.018617,0.987792,0.202954
1795,0.015077,0.981933,0.203198
1811,0.015199,0.980834,0.203931
1826,0.020692,0.975584,0.2021
1842,0.017518,0.985473,0.20857
1858,0.017518,0.985106,0.209669
1873,0.021791,0.981322,0.204053
1889,0.020082,0.982421,0.206617
1904,0.018373,0.984862,0.209424
1920,0.020692,0.981078,0.20625
1936,0.019838,0.981566,0.208326
1951,0.019838,0.979979,0.206861
1967,0.020204,0.984374,0.206617
1982,0.016541,0.981933,0.208326
1998,0.018129,0.9812,0.207105
2014,0.018861,0.978148,0.207471
2029,0.020326,0.984252,0.208936
2045,0.018617,0.983642,0.205396
2061,0.018006,0.984862,0.205152
2078,0.017884,0.977171,0.206983
2092,0.018861,0.984374,0.208326
2107,0.017884,0.98059,0.207471
2123,0.017396,0.984252,0.208204
2139,0.018617,0.980223,0.201001
2154,0.019838,0.97766,0.210157
2171,0.018251,0.980468,0.207349
2186,0.020814,0.983397,0.206128
2201,0.019471,0.984496,0.209424
2217,0.016175,0.983031,0.205884
2232,0.018861,0.982543,0.208692
2248,0.020814,0.981322,0.204419
2264,0.020936,0.984862,0.203809
2279,0.020082,0.988036,0.207715
2295,0.020204,0.984008,0.203565
2311,0.021913,0.981078,0.201489
2326,0.016908,0.985351,0.209791
2342,0.019349,0.986083,0.208082
2357,0.018861,0.979735,0.210889
2373,0.01764,0.984984,0.205762
2389,0.021303,0.98352,0.206372
2404,0.02057,0.983764,0.206617
2420,0.018129,0.989501,0.208204
2436,0.019227,0.986816,0.20918
2451,0.018251,0.983153,0.206006
2467,0.01996,0.979735,0.207959
2482,0.017518,0.981933,0.206495
2498,0.020082,0.984862,0.207349
2514,0.014832,0.983275,0.208082
2529,0.016908,0.982909,0.206861
2545,0.019716,0.987426,0.204908
2561,0.016297,0.982543,0.204663
2576,0.023134,0.984496,0.207837
2592,0.017762,0.980834,0.208326
2609,0.015077,0.979247,0.208204
2623,0.02057,0.983886,0.206128
2639,0.020936,0.980223,0.204175
2654,0.019593,0.983397,0.204663
2670,0.019716,0.982421,0.208204
2686,0.018129,0.985473,0.206739
2701,0.01996,0.983275,0.206495
2717,0.019227,0.979735,0.206006
2732,0.016175,0.984374,0.208692
2748,0.02057,0.978392,0.203931
2764,0.018617,0.983764,0.205762
2779,0.019838,0.984252,0.203931
2795,0.017518,0.982055,0.208082
2811,0.020204,0.983153,0.205396
2826,0.019593,0.98474,0.206372
2842,0.020204,0.980101,0.203443
2857,0.017396,0.984862,0.204663
2873,0.016664,0.979369,0.209058
2889,0.017518,0.974852,0.207715
2904,0.017762,0.981566,0.205884
2920,0.023378,0.981933,0.210035
2936,0.018006,0.978026,0.208692
2951,0.020692,0.982177,0.205762
2967,0.020936,0.978148,0.206128
2982,0.016053,0.98181,0.20503
2998,0.01996,0.982299,0.207227
3014,0.01764,0.986327,0.204297
3029,0.021547,0.98474,0.210889
3045,0.020326,0.985106,0.208204
3062,0.018983,0.976927,0.204663
3076,0.021791,0.981933,0.204541
3092,0.022035,0.981322,0.204175
3107,0.023012,0.983397,0.204785
3123,0.018617,0.984496,0.207715
3140,0.019593,0.983642,0.208082
3154,0.019716,0.982665,0.207349
3170,0.018861,0.978758,0.20625
3186,0.017152,0.981933,0.207471
3201,0.018739,0.982543,0.207959
3217,0.017762,0.980468,0.203687
3232,0.019105,0.98413,0.207593
3248,0.018006,0.979491,0.204541
3264,0.018739,0.984496,0.20503
3279,0.020814,0.984984,0.204419
3296,0.018006,0.976561,0.208936
3311,0.022523,0.98181,0.210035
3326,0.021425,0.986205,0.203809
3342,0.019227,0.982909,0.205518
3357,0.018861,0.978636,0.207593
3373,0.014955,0.982421,0.209424
3389,0.018739,0.981933,0.204908
3404,0.015809,0.983031,0.208082
3420,0.018129,0.979125,0.205518
3436,0.019471,0.980345,0.203198
3451,0.019227,0.981933,0.207227
3467,0.019593,0.979369,0.206983
3483,0.017762,0.982909,0.207715
3498,0.020082,0.980468,0.2021
3514,0.024721,0.977416,0.20625
3529,0.021058,0.978881,0.208814
3545,0.023134,0.980345,0.210523
3561,0.019105,0.979613,0.204297
3576,0.020204,0.978392,0.205884
3592,0.018617,0.986083,0.208326
3607,0.019593,0.983642,0.205762
3623,0.022645,0.978514,0.20625
